Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1786614379,2026-08-13T09:46:19Z,WMT3178,"44.998718,9.834791",25925,401,141
1786614410,2026-08-13T09:46:50Z,WMT3178,"44.952888,9.886154",26575,408,141
1786614442,2026-08-13T09:47:22Z,WMT3178,"44.902679,9.936218",27225,416,149
1786614474,2026-08-13T09:47:54Z,WMT3178,"44.850815,9.979772",28050,415,148
1786614505,2026-08-13T09:48:25Z,WMT3178,"44.799686,10.02335",28725,420,148
1786614537,2026-08-13T09:48:57Z,WMT3178,"44.746525,10.068635",29350,426,148
1786614568,2026-08-13T09:49:28Z,WMT3178,"44.69252,10.114485",29950,431,148
1786614600,2026-08-13T09:50:00Z,WMT3178,"44.639545,10.159339",30575,434,148
1786614631,2026-08-13T09:50:31Z,WMT3178,"44.585678,10.204795",31200,436,148
1786614662,2026-08-13T09:51:02Z,WMT3178,"44.531158,10.250702",31750,440,148
1786614693,2026-08-13T09:51:33Z,WMT3178,"44.47596,10.297137",32325,443,148
1786614725,2026-08-13T09:52:05Z,WMT3178,"44.420891,10.34336",32825,448,149
1786614756,2026-08-13T09:52:36Z,WMT3178,"44.36554,10.38965",33525,445,149
1786614788,2026-08-13T09:53:08Z,WMT3178,"44.308418,10.437346",33975,444,149
1786614820,2026-08-13T09:53:40Z,WMT3178,"44.252792,10.483638",34425,443,149
1786614851,2026-08-13T09:54:11Z,WMT3178,"44.19841,10.528892",34800,445,149
1786614882,2026-08-13T09:54:42Z,WMT3178,"44.142746,10.575108",34975,442,149
1786614913,2026-08-13T09:55:13Z,WMT3178,"44.089005,10.619628",35000,442,149
1786614945,2026-08-13T09:55:45Z,WMT3178,"44.03381,10.665239",35000,444,149
1786614976,2026-08-13T09:56:16Z,WMT3178,"43.978409,10.710903",35000,444,149
1786615007,2026-08-13T09:56:47Z,WMT3178,"43.922653,10.756701",35000,444,149
1786615039,2026-08-13T09:57:19Z,WMT3178,"43.86731,10.802115",35000,444,149
1786615070,2026-08-13T09:57:50Z,WMT3178,"43.810547,10.844975",35025,445,152
1786615101,2026-08-13T09:58:21Z,WMT3178,"43.754448,10.885947",35025,444,151
1786615132,2026-08-13T09:58:52Z,WMT3178,"43.698303,10.927628",35025,443,151
1786615164,2026-08-13T09:59:24Z,WMT3178,"43.640999,10.970306",35000,443,151
1786615195,2026-08-13T09:59:55Z,WMT3178,"43.583881,11.012748",34975,443,151
1786615227,2026-08-13T10:00:27Z,WMT3178,"43.527691,11.054338",34975,444,151
1786615258,2026-08-13T10:00:58Z,WMT3178,"43.470528,11.096715",34975,444,151
1786615289,2026-08-13T10:01:29Z,WMT3178,"43.414673,11.137965",34975,444,151
1786615321,2026-08-13T10:02:01Z,WMT3178,"43.357777,11.179832",34975,445,151
1786615352,2026-08-13T10:02:32Z,WMT3178,"43.300144,11.222273",35000,446,151
1786615383,2026-08-13T10:03:03Z,WMT3178,"43.243378,11.263861",35000,446,151
1786615415,2026-08-13T10:03:35Z,WMT3178,"43.187115,11.304997",35000,446,151
1786615446,2026-08-13T10:04:06Z,WMT3178,"43.129303,11.347153",35000,447,151
1786615477,2026-08-13T10:04:37Z,WMT3178,"43.072224,11.388899",34975,450,151
1786615509,2026-08-13T10:05:09Z,WMT3178,"43.013763,11.431338",35000,453,152
1786615541,2026-08-13T10:05:41Z,WMT3178,"42.954353,11.474304",35025,455,152
1786615573,2026-08-13T10:06:13Z,WMT3178,"42.895157,11.517249",35050,455,151
1786615604,2026-08-13T10:06:44Z,WMT3178,"42.836655,11.559533",35050,456,151
1786615636,2026-08-13T10:07:16Z,WMT3178,"42.777176,11.602329",35050,456,151
1786615668,2026-08-13T10:07:48Z,WMT3178,"42.718708,11.644294",35025,454,152
1786615699,2026-08-13T10:08:19Z,WMT3178,"42.660187,11.686457",35000,454,152
1786615731,2026-08-13T10:08:51Z,WMT3178,"42.601025,11.728928",35000,453,152
1786615762,2026-08-13T10:09:22Z,WMT3178,"42.542816,11.770352",34975,453,152
1786615794,2026-08-13T10:09:54Z,WMT3178,"42.484451,11.811926",34975,452,152
1786615826,2026-08-13T10:10:26Z,WMT3178,"42.425896,11.853609",34975,452,152
1786615857,2026-08-13T10:10:57Z,WMT3178,"42.367191,11.895383",34975,453,152
1786615889,2026-08-13T10:11:29Z,WMT3178,"42.309002,11.936646",34975,453,152
1786615920,2026-08-13T10:12:00Z,WMT3178,"42.250347,11.978292",35000,454,152
1786615952,2026-08-13T10:12:32Z,WMT3178,"42.191364,12.019874",35000,456,152
1786615983,2026-08-13T10:13:03Z,WMT3178,"42.13353,12.060367",35000,456,152
1786616015,2026-08-13T10:13:35Z,WMT3178,"42.073818,12.102335",35000,457,152
1786616046,2026-08-13T10:14:06Z,WMT3178,"42.015106,12.143576",35025,458,152
1786616077,2026-08-13T10:14:37Z,WMT3178,"41.956833,12.184477",35025,459,152
1786616108,2026-08-13T10:15:08Z,WMT3178,"41.898037,12.225484",35025,458,152
1786616139,2026-08-13T10:15:39Z,WMT3178,"41.839661,12.266171",35025,458,152
1786616171,2026-08-13T10:16:11Z,WMT3178,"41.780914,12.306987",35025,457,152
1786616202,2026-08-13T10:16:42Z,WMT3178,"41.722,12.347946",35025,456,152
1786616233,2026-08-13T10:17:13Z,WMT3178,"41.662716,12.389065",35000,456,152
1786616264,2026-08-13T10:17:44Z,WMT3178,"41.605545,12.428534",35000,456,152
1786616296,2026-08-13T10:18:16Z,WMT3178,"41.546383,12.469099",34975,456,152
1786616327,2026-08-13T10:18:47Z,WMT3178,"41.48671,12.510181",34975,457,152
1786616359,2026-08-13T10:19:19Z,WMT3178,"41.427429,12.550881",34975,458,152
1786616391,2026-08-13T10:19:51Z,WMT3178,"41.367645,12.591919",34975,458,152
1786616422,2026-08-13T10:20:22Z,WMT3178,"41.307522,12.633154",35000,459,152
1786616454,2026-08-13T10:20:54Z,WMT3178,"41.248447,12.673541",35000,459,152
1786616486,2026-08-13T10:21:26Z,WMT3178,"41.18821,12.71449",35025,459,152
1786616518,2026-08-13T10:21:58Z,WMT3178,"41.127739,12.755564",35000,459,152
1786616550,2026-08-13T10:22:30Z,WMT3178,"41.066338,12.797137",35000,461,152
1786616583,2026-08-13T10:23:03Z,WMT3178,"41.00428,12.839023",35000,461,152
1786616615,2026-08-13T10:23:35Z,WMT3178,"40.943157,12.880096",35000,461,153
1786616647,2026-08-13T10:24:07Z,WMT3178,"40.881802,12.921295",35025,461,152
1786616679,2026-08-13T10:24:39Z,WMT3178,"40.820023,12.962891",35025,461,152
1786616711,2026-08-13T10:25:11Z,WMT3178,"40.759975,13.003256",35000,461,152
1786616743,2026-08-13T10:25:43Z,WMT3178,"40.700108,13.043705",34975,461,152
1786616774,2026-08-13T10:26:14Z,WMT3178,"40.640121,13.083862",34975,463,152
1786616806,2026-08-13T10:26:46Z,WMT3178,"40.578842,13.124729",35000,464,153
1786616838,2026-08-13T10:27:18Z,WMT3178,"40.518044,13.165116",35000,465,153
1786616870,2026-08-13T10:27:50Z,WMT3178,"40.457794,13.205139",35000,465,153
1786616901,2026-08-13T10:28:21Z,WMT3178,"40.396172,13.24614",35025,466,153
1786616933,2026-08-13T10:28:53Z,WMT3178,"40.334862,13.286653",35025,467,153
1786616965,2026-08-13T10:29:25Z,WMT3178,"40.273552,13.326916",35000,467,153
1786616997,2026-08-13T10:29:57Z,WMT3178,"40.211014,13.363586",35025,467,156
1786617028,2026-08-13T10:30:28Z,WMT3178,"40.148186,13.399262",35025,466,156
1786617060,2026-08-13T10:31:00Z,WMT3178,"40.085953,13.435486",35025,465,155
1786617092,2026-08-13T10:31:32Z,WMT3178,"40.023651,13.471863",34975,466,155
1786617124,2026-08-13T10:32:04Z,WMT3178,"39.960114,13.509094",34975,467,155
1786617156,2026-08-13T10:32:36Z,WMT3178,"39.896988,13.545904",34975,467,155
1786617188,2026-08-13T10:33:08Z,WMT3178,"39.833633,13.582947",34975,468,155
1786617220,2026-08-13T10:33:40Z,WMT3178,"39.77116,13.619202",35000,469,155
1786617251,2026-08-13T10:34:11Z,WMT3178,"39.708035,13.655701",35025,468,155
1786617284,2026-08-13T10:34:44Z,WMT3178,"39.644348,13.692488",35050,467,155
1786617316,2026-08-13T10:35:16Z,WMT3178,"39.58136,13.728552",35050,466,156
1786617348,2026-08-13T10:35:48Z,WMT3178,"39.517544,13.765503",35000,465,155
1786617380,2026-08-13T10:36:20Z,WMT3178,"39.454697,13.797336",34975,461,165
1786617382,2026-08-13T10:36:22Z,WMT3178,"39.449436,13.79895",34975,461,167
1786617384,2026-08-13T10:36:24Z,WMT3178,"39.445061,13.80011",34975,461,168
1786617386,2026-08-13T10:36:26Z,WMT3178,"39.441151,13.801086",34975,461,169
1786617388,2026-08-13T10:36:28Z,WMT3178,"39.436264,13.802124",34975,460,171
1786617390,2026-08-13T10:36:30Z,WMT3178,"39.432495,13.802769",34975,460,172
1786617392,2026-08-13T10:36:32Z,WMT3178,"39.427464,13.803528",34975,459,173
1786617394,2026-08-13T10:36:34Z,WMT3178,"39.423508,13.804016",34975,458,174
1786617397,2026-08-13T10:36:37Z,WMT3178,"39.419502,13.804382",34975,459,176
1786617399,2026-08-13T10:36:39Z,WMT3178,"39.414001,13.804739",34975,458,177
1786617401,2026-08-13T10:36:41Z,WMT3178,"39.410194,13.804871",34975,458,178
1786617403,2026-08-13T10:36:43Z,WMT3178,"39.405586,13.804993",34975,458,179
1786617405,2026-08-13T10:36:45Z,WMT3178,"39.400543,13.804978",34975,457,180
1786617407,2026-08-13T10:36:47Z,WMT3178,"39.397156,13.804978",34975,457,180
1786617409,2026-08-13T10:36:49Z,WMT3178,"39.391434,13.804871",34975,457,180
1786617412,2026-08-13T10:36:52Z,WMT3178,"39.387196,13.80481",34975,457,180
1786617414,2026-08-13T10:36:54Z,WMT3178,"39.382309,13.804749",35000,457,180
1786617416,2026-08-13T10:36:56Z,WMT3178,"39.378891,13.80468",35000,456,180
1786617448,2026-08-13T10:37:28Z,WMT3178,"39.311455,13.803894",34975,456,180
1786617480,2026-08-13T10:38:00Z,WMT3178,"39.244125,13.803605",34975,456,180
1786617512,2026-08-13T10:38:32Z,WMT3178,"39.17569,13.803545",34975,456,180
1786617543,2026-08-13T10:39:03Z,WMT3178,"39.109371,13.803406",34725,457,180
1786617575,2026-08-13T10:39:35Z,WMT3178,"39.042011,13.803467",34300,457,180
1786617607,2026-08-13T10:40:07Z,WMT3178,"38.974274,13.803008",33775,455,180
1786617639,2026-08-13T10:40:39Z,WMT3178,"38.908127,13.802052",33325,450,180
1786617671,2026-08-13T10:41:11Z,WMT3178,"38.841091,13.800293",33000,448,181
1786617703,2026-08-13T10:41:43Z,WMT3178,"38.775734,13.798035",32550,449,181
1786617734,2026-08-13T10:42:14Z,WMT3178,"38.709442,13.796143",31750,450,181
1786617767,2026-08-13T10:42:47Z,WMT3178,"38.642258,13.79447",30850,449,181
1786617798,2026-08-13T10:43:18Z,WMT3178,"38.577713,13.792798",29875,439,181
1786617830,2026-08-13T10:43:50Z,WMT3178,"38.513947,13.790708",28900,430,181
1786617862,2026-08-13T10:44:22Z,WMT3178,"38.451077,13.78894",27875,423,181
1786617894,2026-08-13T10:44:54Z,WMT3178,"38.388557,13.78611",26825,415,182
1786617926,2026-08-13T10:45:26Z,WMT3178,"38.327808,13.78205",25700,410,183
1786617958,2026-08-13T10:45:58Z,WMT3178,"38.267105,13.777452",24650,403,184
1786617985,2026-08-13T10:46:25Z,WMT3178,"38.218876,13.767123",23775,398,193
1786617987,2026-08-13T10:46:27Z,WMT3178,"38.21529,13.766048",23700,397,193
1786618018,2026-08-13T10:46:58Z,WMT3178,"38.159615,13.74933",22675,392,193
1786618050,2026-08-13T10:47:30Z,WMT3178,"38.102966,13.732968",21625,386,192
1786618082,2026-08-13T10:48:02Z,WMT3178,"38.047703,13.717625",20550,381,192
1786618114,2026-08-13T10:48:34Z,WMT3178,"37.992863,13.702996",19525,374,191
1786618146,2026-08-13T10:49:06Z,WMT3178,"37.939514,13.688606",19000,354,192
1786618178,2026-08-13T10:49:38Z,WMT3178,"37.889099,13.674765",19000,347,192
1786618210,2026-08-13T10:50:10Z,WMT3178,"37.838963,13.663887",19000,349,187
1786618242,2026-08-13T10:50:42Z,WMT3178,"37.787197,13.654513",19000,349,188
1786618274,2026-08-13T10:51:14Z,WMT3178,"37.736454,13.64484",19000,352,188
1786618306,2026-08-13T10:51:46Z,WMT3178,"37.684456,13.636183",19000,350,184
1786618339,2026-08-13T10:52:19Z,WMT3178,"37.633293,13.631585",19000,328,184
1786618371,2026-08-13T10:52:51Z,WMT3178,"37.584961,13.628657",19000,326,182
1786618403,2026-08-13T10:53:23Z,WMT3178,"37.536987,13.626144",19000,330,182
1786618433,2026-08-13T10:53:53Z,WMT3178,"37.490566,13.623465",19000,328,182
1786618444,2026-08-13T10:54:04Z,WMT3178,"37.474041,13.624241",19000,327,171
1786618446,2026-08-13T10:54:06Z,WMT3178,"37.470474,13.625093",19000,328,168
1786618448,2026-08-13T10:54:08Z,WMT3178,"37.46759,13.626027",19000,327,164
1786618450,2026-08-13T10:54:10Z,WMT3178,"37.464729,13.627167",19000,327,161
1786618452,2026-08-13T10:54:12Z,WMT3178,"37.461594,13.628657",19000,327,158
1786618454,2026-08-13T10:54:14Z,WMT3178,"37.458664,13.630352",19000,327,154
1786618456,2026-08-13T10:54:16Z,WMT3178,"37.456421,13.631812",19000,326,151
1786618458,2026-08-13T10:54:18Z,WMT3178,"37.453556,13.634033",19000,327,148
1786618460,2026-08-13T10:54:20Z,WMT3178,"37.451042,13.636183",19000,327,144
1786618463,2026-08-13T10:54:23Z,WMT3178,"37.448574,13.638571",19000,327,141
1786618465,2026-08-13T10:54:25Z,WMT3178,"37.446121,13.641279",19000,328,136
1786618467,2026-08-13T10:54:27Z,WMT3178,"37.443314,13.644721",19000,328,134
1786618469,2026-08-13T10:54:29Z,WMT3178,"37.441315,13.647528",19000,329,130
1786618471,2026-08-13T10:54:31Z,WMT3178,"37.439346,13.65063",19000,330,127
1786618473,2026-08-13T10:54:33Z,WMT3178,"37.437077,13.654572",19000,330,124
1786618476,2026-08-13T10:54:36Z,WMT3178,"37.435455,13.657992",19000,330,121
1786618478,2026-08-13T10:54:38Z,WMT3178,"37.434052,13.66114",19000,331,118
1786618480,2026-08-13T10:54:40Z,WMT3178,"37.432297,13.665882",19000,330,114
1786618482,2026-08-13T10:54:42Z,WMT3178,"37.431164,13.66938",19000,331,111
1786618484,2026-08-13T10:54:44Z,WMT3178,"37.430141,13.673082",19000,331,109
1786618487,2026-08-13T10:54:47Z,WMT3178,"37.428909,13.677861",19000,331,107
1786618489,2026-08-13T10:54:49Z,WMT3178,"37.428139,13.680964",19000,332,106
1786618491,2026-08-13T10:54:51Z,WMT3178,"37.427067,13.685502",19000,331,106
1786618493,2026-08-13T10:54:53Z,WMT3178,"37.426277,13.688846",19000,331,106
1786618495,2026-08-13T10:54:55Z,WMT3178,"37.425159,13.693502",19000,332,106
